production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
65000000.0,154362963.0,2015.0,1.85,105.0,11943.0,50100000.0,6.6,18685137.0,3323.0
65000000.0,132397389.0,2004.0,2.35,122.0,19764.0,65000000.0,5.9,16061271.0,2912.0
65000000.0,221662676.0,2015.0,2.35,121.0,2131.0,55000000.0,7.1,13242895.0,3006.0
65000000.0,238940997.0,2012.0,2.35,96.0,17913.0,65000000.0,5.4,21052227.0,3012.0
65000000.0,39017984.0,1998.0,2.35,143.0,1409.0,65000000.0,6.7,12045395.0,1965.0
65000000.0,100853753.0,1999.0,2.35,151.0,13209.0,63000000.0,8.8,11035485.0,1963.0
65000000.0,72516819.0,2008.0,2.35,111.0,28643.0,45000000.0,6.4,12621090.0,2532.0
65000000.0,33447612.0,1996.0,2.35,121.0,1531.0,65000000.0,6.7,9065363.0,2247.0
65000000.0,62761005.0,2000.0,2.35,135.0,1013.0,65000000.0,6.2,10207869.0,2705.0
65000000.0,56409722.0,2005.0,2.35,100.0,7048.0,43000000.0,4.8,14792335.0,3203.0
65000000.0,41636243.0,2009.0,2.35,94.0,23365.0,65000000.0,6.3,6702923.0,3014.0
65000000.0,39499349.0,2014.0,1.85,102.0,49433.0,65000000.0,6.5,6317683.0,2894.0
65000000.0,10014234.0,2000.0,1.85,105.0,3580.0,65000000.0,5.0,4536625.0,2497.0
65000000.0,26670920.0,2005.0,2.35,130.0,450.0,50000000.0,6.9,68447.0,5.0
64000000.0,101636047.0,2006.0,1.85,98.0,6334.0,64000000.0,4.3,21613176.0,2533.0
64000000.0,63200000.0,1999.0,1.85,133.0,16710.0,64000000.0,5.1,13012585.0,2697.0
63700000.0,133603463.0,2006.0,2.35,147.0,253.0,50000000.0,7.5,55527.0,3.0
63000000.0,292738626.0,2002.0,2.35,94.0,2725.0,63000000.0,6.2,73071188.0,3613.0
63000000.0,188657593.0,2011.0,1.85,95.0,2558.0,63000000.0,5.5,37543710.0,3579.0
62000000.0,127630030.0,2000.0,2.35,116.0,14931.0,62000000.0,6.6,19553310.0,2583.0
62000000.0,40123346.0,2008.0,2.35,87.0,6658.0,62000000.0,3.8,13907130.0,3012.0
62000000.0,18708848.0,2001.0,2.35,125.0,14536.0,42000000.0,5.9,7160521.0,2545.0
61000000.0,368567189.0,2014.0,2.35,149.0,4348.0,61000000.0,8.1,37513109.0,3014.0
61000000.0,145594548.0,2007.0,1.85,93.0,13232.0,61000000.0,6.3,33014202.0,3372.0
61000000.0,310697192.0,2015.0,2.35,132.0,2517.0,61000000.0,6.4,30316510.0,3791.0
61000000.0,132493015.0,2013.0,2.35,109.0,20148.0,61000000.0,6.7,27059130.0,3025.0
60000000.0,516567575.0,2004.0,1.85,106.0,24938.0,80000000.0,6.3,46120980.0,3518.0
60000000.0,457729388.0,2014.0,2.35,100.0,22128.0,60000000.0,7.8,69050279.0,3775.0
60000000.0,253555383.0,2007.0,2.35,100.0,1412.0,53296153.115867846,5.9,39699023.0,3.0
60000000.0,247812011.0,2008.0,2.35,115.0,4811.0,60000000.0,7.1,36367586.0,3480.0
60000000.0,290701374.0,1999.0,1.85,189.0,17716.0,60000000.0,8.5,18017152.0,2875.0
60000000.0,310043823.0,2005.0,1.85,81.0,2252.0,150000000.0,5.8,40049778.0,3654.0
60000000.0,264118201.0,1998.0,1.85,103.0,3698.0,60000000.0,8.1,31542121.0,2315.0
60000000.0,214357371.0,2002.0,2.35,119.0,13249.0,60000000.0,7.9,27118640.0,2638.0
60000000.0,172450423.0,2009.0,1.85,113.0,8172.0,60000000.0,5.5,34286740.0,3000.0
60000000.0,176262839.0,2003.0,2.35,111.0,35084.0,60000000.0,7.0,19457944.0,2633.0
60000000.0,164285587.0,2003.0,1.85,92.0,4050.0,60000000.0,5.5,27623580.0,3370.0
60000000.0,149705852.0,1999.0,2.35,116.0,2321.0,95000000.0,6.3,22332053.0,2856.0
60000000.0,218613188.0,1998.0,1.85,99.0,1195.0,70000000.0,7.0,14524321.0,3118.0
60000000.0,217670152.0,2004.0,2.35,120.0,13581.0,65000000.0,7.6,24701458.0,3188.0
60000000.0,200700000.0,2001.0,1.85,87.0,4171.0,60000000.0,5.2,21707617.0,3040.0
60000000.0,199043309.0,2002.0,1.85,101.0,2636.0,60000000.0,6.1,14328494.0,2755.0
60000000.0,152457863.0,1998.0,1.85,83.0,25788.0,105000000.0,6.6,17195160.0,2449.0
60000000.0,165890634.0,2002.0,2.35,100.0,14611.0,60000000.0,5.5,36075875.0,3444.0
60000000.0,170200225.0,2004.0,2.35,101.0,3943.0,60000000.0,6.1,28103367.0,3185.0
60000000.0,135015330.0,2005.0,2.35,94.0,20348.0,60000000.0,5.4,15340679.0,3175.0
60000000.0,206598789.0,2010.0,1.85,140.0,20440.0,60000000.0,5.7,23104523.0,3082.0
60000000.0,130968579.0,2004.0,2.35,146.0,20454.0,70000000.0,7.7,22751490.0,2979.0
60000000.0,100230832.0,1999.0,2.35,156.0,20761.0,55000000.0,6.8,13584625.0,2505.0
60000000.0,186883563.0,1998.0,1.85,170.0,20683.0,60000000.0,6.5,13685488.0,2039.0
60000000.0,126037057.0,2009.0,1.85,100.0,647.0,60000000.0,7.7,16849646.0,2299.0
60000000.0,102332848.0,2004.0,1.85,115.0,4496.0,55000000.0,6.5,22088204.0,3260.0
60000000.0,165048228.0,1999.0,2.35,105.0,3697.0,60000000.0,5.8,19107643.0,2854.0
60000000.0,90723216.0,2003.0,2.35,89.0,1233.0,60000000.0,4.4,21895483.0,2818.0
60000000.0,162778384.0,2008.0,1.85,91.0,13654.0,48000000.0,5.0,30517109.0,2986.0
60000000.0,193857962.0,2016.0,2.35,99.0,20276.0,60000000.0,5.9,21635601.0,3490.0
60000000.0,87123569.0,2006.0,2.35,98.0,24664.0,50000000.0,4.4,16310058.0,3501.0
60000000.0,129832389.0,1996.0,1.85,94.0,4530.0,60000000.0,5.4,12112267.0,2401.0
60000000.0,56709981.0,1998.0,2.35,115.0,4713.0,60000000.0,6.5,15163484.0,1802.0
60000000.0,100751232.0,2015.0,1.85,124.0,75793.0,60000000.0,6.6,17500000.0,2896.0
60000000.0,159356941.0,1997.0,2.35,124.0,38227.0,60000000.0,6.3,15164595.0,2193.0
60000000.0,98819789.0,2003.0,2.35,119.0,3637.0,60000000.0,6.3,13462374.0,2762.0
60000000.0,90482317.0,2008.0,2.35,93.0,13403.0,60000000.0,6.1,10103675.0,2758.0
60000000.0,104429625.0,2002.0,1.85,98.0,2018.0,60000000.0,5.3,15051028.0,3022.0
60000000.0,131377412.0,2014.0,2.35,105.0,1411.0,60000000.0,6.2,17200000.0,3387.0
60000000.0,101382396.0,2005.0,2.35,115.0,4305.0,45000000.0,5.0,14043215.0,3233.0
60000000.0,160700000.0,1997.0,2.35,116.0,3090.0,75000000.0,6.3,16474092.0,2415.0
60000000.0,95538560.0,2007.0,2.35,124.0,1640.0,61000000.0,7.2,14523571.0,2806.0
60000000.0,68336997.0,1998.0,2.35,104.0,4294.0,48000000.0,6.1,13104694.0,2652.0
60000000.0,104100903.0,2013.0,2.35,113.0,34738.0,60000000.0,6.7,17070347.0,3103.0
60000000.0,57604723.0,2009.0,1.85,100.0,12258.0,60000000.0,4.9,19610304.0,3022.0
60000000.0,82812456.0,2010.0,2.35,117.0,7053.0,80000000.0,6.6,17214384.0,3066.0
60000000.0,67312826.0,2002.0,2.35,116.0,31224.0,60000000.0,6.4,18513305.0,2711.0
60000000.0,82150183.0,2002.0,2.35,101.0,53024.0,60000000.0,6.2,15632281.0,2629.0
60000000.0,108996113.0,2009.0,2.35,91.0,22668.0,70000000.0,6.1,12286129.0,3.0
60000000.0,81079566.0,2009.0,2.35,125.0,10623.0,60000000.0,6.2,13965110.0,2574.0
60000000.0,78481410.0,2008.0,2.35,101.0,38809.0,60000000.0,6.0,16288361.0,3152.0
60000000.0,124514011.0,2009.0,2.35,134.0,24458.0,60000000.0,7.4,8611147.0,2125.0
60000000.0,88832210.0,2009.0,2.35,127.0,19776.0,53296153.115867846,7.1,14071280.0,2803.0
60000000.0,36850101.0,1999.0,1.85,94.0,2151.0,65000000.0,4.9,11181043.0,2275.0
60000000.0,78080697.0,2006.0,2.35,107.0,1352.0,60000000.0,6.1,14367854.0,2822.0
60000000.0,47818913.0,2012.0,2.35,111.0,17871.0,53296153.115867846,6.8,12162040.0,3212.0
60000000.0,121327628.0,2003.0,1.85,100.0,1395.0,60000000.0,6.3,12525075.0,2564.0
60000000.0,33956608.0,1997.0,2.35,110.0,1976.0,40000000.0,5.7,9064143.0,2095.0
60000000.0,32983332.0,1998.0,2.35,111.0,16536.0,60000000.0,6.1,10104715.0,2386.0
60000000.0,32983332.0,1998.0,2.35,111.0,16537.0,60000000.0,6.1,10104715.0,2386.0
60000000.0,47371191.0,2000.0,1.85,152.0,36897.0,60000000.0,7.9,2314646.0,131.0
60000000.0,54994757.0,2002.0,1.85,96.0,22889.0,60000000.0,5.9,11034422.0,2635.0
60000000.0,38389024.0,2009.0,2.35,117.0,23745.0,60000000.0,6.7,9716458.0,2024.0
60000000.0,75965567.0,2013.0,2.35,130.0,10247.0,60000000.0,6.0,9336957.0,3118.0
60000000.0,39235486.0,2000.0,1.85,126.0,34774.0,60000000.0,6.7,11516712.0,2061.0
60000000.0,30063805.0,2002.0,2.35,104.0,2109.0,60000000.0,6.1,10216025.0,2507.0
60000000.0,84154026.0,2011.0,2.35,87.0,1417.0,60000000.0,5.7,14953664.0,2864.0
60000000.0,71073932.0,2005.0,2.35,101.0,993.0,87000000.0,4.3,12712272.0,3480.0
60000000.0,26673242.0,1997.0,2.35,130.0,2525.0,60000000.0,6.7,9511915.0,2311.0
60000000.0,80767884.0,2003.0,1.66,85.0,11301.0,60000000.0,6.7,6874477.0,3086.0
60000000.0,49473093.0,2005.0,2.35,103.0,1467.0,30000000.0,5.6,9939251.0,2657.0
60000000.0,49238525.0,2006.0,2.35,121.0,22833.0,50000000.0,5.6,10005895.0,2226.0
60000000.0,35319689.0,1999.0,1.85,122.0,15275.0,55000000.0,6.1,8311290.0,2626.0
60000000.0,39006188.0,2008.0,2.35,103.0,20881.0,60000000.0,4.8,6463278.0,2509.0
60000000.0,20541668.0,2001.0,2.35,131.0,3012.0,60000000.0,6.9,7088213.0,2262.0
60000000.0,66655938.0,2008.0,2.35,106.0,5329.0,60000000.0,6.1,7601379.0,2655.0
60000000.0,14218868.0,2000.0,2.35,91.0,1262.0,65000000.0,4.8,6731940.0,2280.0
60000000.0,14816379.0,2006.0,2.35,140.0,12634.0,60000000.0,6.6,6004219.0,2033.0
60000000.0,22468620.0,2014.0,2.35,118.0,22447.0,60000000.0,6.2,8007059.0,2965.0
60000000.0,12069719.0,1998.0,2.35,114.0,2367.0,60000000.0,4.9,5106919.0,2013.0
60000000.0,50648806.0,2008.0,1.85,90.0,1865.0,60000000.0,4.9,5251918.0,3011.0
60000000.0,10597070.0,2005.0,2.35,132.0,12133.0,80000000.0,6.7,3376009.0,819.0
60000000.0,30396134.0,2015.0,2.35,107.0,42683.0,60000000.0,5.5,4200586.0,2648.0
60000000.0,13075656.0,2007.0,2.35,156.0,26564.0,60000000.0,3.8,2984524.0,1632.0
60000000.0,11427090.0,2003.0,2.35,127.0,12947.0,35000000.0,6.5,2076402.0,1798.0
58000000.0,783770709.0,2016.0,2.35,108.0,18239.0,58000000.0,8.1,135050000.0,3558.0
58000000.0,547326372.0,2014.0,2.35,133.0,16277.0,58800000.0,7.3,89269067.0,3555.0
58000000.0,158162788.0,2015.0,2.35,103.0,5497.0,58000000.0,6.4,23618556.0,3501.0
58000000.0,158162788.0,2015.0,2.35,103.0,5497.0,58000000.0,6.4,23618556.0,3501.0
58000000.0,50365498.0,2012.0,2.35,125.0,4416.0,58000000.0,5.9,18782154.0,2512.0
58000000.0,100687083.0,2005.0,1.85,95.0,2876.0,58000000.0,6.7,16408718.0,3508.0
58000000.0,93672764.0,2013.0,2.35,125.0,5081.0,58000000.0,6.3,17325307.0,3366.0
58000000.0,59431365.0,2000.0,1.85,90.0,6299.0,60000000.0,3.6,10518435.0,3040.0
58000000.0,41348628.0,2008.0,1.85,114.0,589.0,58000000.0,6.0,12682595.0,2769.0
58000000.0,80480566.0,2009.0,2.35,103.0,3150.0,58000000.0,4.7,6616571.0,2718.0
57500000.0,295874190.0,2010.0,2.35,97.0,16098.0,60000000.0,5.9,26650264.0,3203.0
57500000.0,58085235.0,2012.0,2.35,116.0,16484.0,70000000.0,5.6,13453714.0,3030.0
57000000.0,153007424.0,1997.0,2.35,136.0,45271.0,57000000.0,7.5,12170536.0,2161.0
57000000.0,149217355.0,2011.0,2.35,96.0,16121.0,57000000.0,4.3,22115334.0,3174.0
57000000.0,38329114.0,2004.0,2.35,97.0,9814.0,58000000.0,6.3,11100392.0,2819.0
57000000.0,62097495.0,2001.0,2.35,131.0,23325.0,57000000.0,5.9,7209345.0,1595.0
56000000.0,198006880.0,2005.0,2.35,95.0,16884.0,56000000.0,5.5,30552694.0,3131.0
55000000.0,362605033.0,2007.0,1.85,92.0,2847.0,60000000.0,5.2,44307417.0,3475.0
55000000.0,366784257.0,2005.0,2.35,118.0,13426.0,70000000.0,6.6,43142214.0,3575.0
55000000.0,307325633.0,2006.0,2.35,117.0,11036.0,55000000.0,8.0,26541709.0,2852.0
55000000.0,273814019.0,1996.0,1.85,95.0,3155.0,54000000.0,5.6,25400000.0,2115.0
55000000.0,220648184.0,2013.0,2.35,134.0,16281.0,55000000.0,7.9,26000000.0,3020.0
55000000.0,174463257.0,1997.0,1.85,92.0,4518.0,55000000.0,5.4,22878989.0,2506.0
55000000.0,126425115.0,2003.0,2.35,74.0,5713.0,55000000.0,6.3,33369440.0,3172.0
55000000.0,192165283.0,2014.0,2.35,132.0,37605.0,55000000.0,7.2,34137828.0,3236.0
55000000.0,152269033.0,2010.0,2.35,101.0,39822.0,55000000.0,6.3,25207599.0,3374.0
55000000.0,163838217.0,2002.0,2.35,105.0,7184.0,55000000.0,5.1,18711407.0,2838.0
55000000.0,214392904.0,2005.0,2.35,98.0,2287.0,55000000.0,6.2,24629938.0,3424.0
55000000.0,198750909.0,1998.0,2.35,114.0,13905.0,55000000.0,6.7,15369048.0,2212.0
55000000.0,259541430.0,2014.0,2.35,95.0,3697.0,55000000.0,7.2,25205000.0,3303.0
55000000.0,176469428.0,2003.0,2.35,111.0,3983.0,30000000.0,8.1,22089322.0,3102.0
55000000.0,189624452.0,2011.0,1.85,94.0,2820.0,55000000.0,6.0,18445355.0,3339.0
55000000.0,98699769.0,1999.0,1.37,85.0,22458.0,55000000.0,6.4,18062550.0,2706.0
55000000.0,153535982.0,2004.0,2.35,137.0,1959.0,30000000.0,8.0,25104949.0,2971.0
55000000.0,71189835.0,2000.0,2.35,110.0,939.0,55000000.0,6.6,19647065.0,2711.0
55000000.0,110387072.0,2013.0,1.85,91.0,3104.0,55000000.0,5.9,15805237.0,3736.0
55000000.0,129075270.0,2008.0,2.35,104.0,7247.0,55000000.0,6.6,21401121.0,3151.0
55000000.0,154605868.0,2004.0,2.35,143.0,20660.0,70000000.0,7.4,4001890.0,622.0
55000000.0,79312301.0,2014.0,1.85,119.0,6089.0,50000000.0,6.4,17005126.0,3194.0
55000000.0,151947179.0,1996.0,2.35,135.0,164.0,55000000.0,6.3,8381055.0,704.0
55000000.0,70692101.0,1998.0,2.35,122.0,24270.0,55000000.0,7.3,12697641.0,2487.0
55000000.0,90552675.0,2010.0,2.35,119.0,4315.0,55000000.0,6.4,11947744.0,3037.0
55000000.0,38564422.0,1996.0,2.35,110.0,1752.0,55000000.0,6.8,9215063.0,2142.0
55000000.0,113805580.0,2008.0,2.35,141.0,12840.0,55000000.0,7.8,9351560.0,1.0
55000000.0,67353000.0,2012.0,2.35,102.0,2488.0,68000000.0,5.7,12750297.0,3168.0
55000000.0,67353000.0,2012.0,2.35,102.0,2486.0,68000000.0,5.7,12750297.0,3168.0
55000000.0,45016494.0,2003.0,1.85,94.0,2248.0,55000000.0,6.0,13482638.0,2516.0
55000000.0,34105207.0,1999.0,2.35,126.0,13406.0,55000000.0,6.5,10390387.0,2059.0
55000000.0,63537164.0,2003.0,2.35,118.0,14036.0,55000000.0,5.8,9411055.0,3003.0
55000000.0,43980363.0,2008.0,2.35,99.0,10026.0,55000000.0,5.8,15075114.0,3121.0
55000000.0,60209334.0,1996.0,1.85,107.0,31014.0,50000000.0,5.6,7546000.0,2255.0
55000000.0,18582965.0,1996.0,2.35,116.0,24618.0,55000000.0,5.8,6271406.0,2016.0
55000000.0,74870866.0,2007.0,1.85,114.0,16899.0,55000000.0,6.9,6153075.0,2001.0
55000000.0,16123323.0,2009.0,2.35,107.0,3742.0,55000000.0,5.6,5503519.0,3008.0
55000000.0,12923936.0,2003.0,2.35,280.0,1671.0,56000000.0,6.3,4675246.0,1533.0
55000000.0,11532774.0,1997.0,2.35,100.0,3952.0,71000000.0,4.7,4464008.0,2094.0
55000000.0,22597969.0,2012.0,1.85,92.0,25418.0,55000000.0,5.7,4548201.0,2404.0
55000000.0,9521458.0,2006.0,1.85,128.0,27614.0,55000000.0,6.2,3672366.0,1514.0
55000000.0,28231444.0,2004.0,1.85,95.0,2260.0,57000000.0,4.2,2766810.0,2057.0
55000000.0,69759296.0,2004.0,2.35,133.0,405.0,47000000.0,7.7,101749.0,4.0
55000000.0,1807990.0,2002.0,2.35,96.0,15803.0,55000000.0,5.3,32300.0,78.0
54000000.0,130402010.0,2006.0,1.85,110.0,847.0,54000000.0,5.6,21525560.0,3131.0
54000000.0,166617328.0,2008.0,2.35,123.0,14727.0,55000000.0,7.7,14851136.0,2758.0
54000000.0,50719373.0,2005.0,1.85,123.0,12700.0,57000000.0,6.4,10618711.0,2517.0
54000000.0,7126002.0,2003.0,2.35,121.0,286.0,54000000.0,2.4,3753518.0,2215.0
53012938.0,107190108.0,2000.0,2.35,99.0,26527.0,46000000.0,5.9,21714757.0,2337.0
53000000.0,109848461.0,2005.0,2.35,107.0,2297.0,50000000.0,5.1,30675314.0,3785.0
53000000.0,131159781.0,2009.0,2.35,118.0,22517.0,50000000.0,7.4,21039502.0,2890.0
53000000.0,139801410.0,1997.0,2.35,94.0,6017.0,50000000.0,7.1,204350.0,200.0
53000000.0,179213196.0,2001.0,2.35,127.0,2601.0,52500000.0,7.6,71614.0,51.0
53000000.0,54207112.0,2001.0,2.35,89.0,13390.0,53000000.0,5.5,14033112.0,2910.0
53000000.0,63657941.0,2006.0,2.35,135.0,24468.0,90000000.0,7.1,10245190.0,1876.0
53000000.0,50187789.0,2007.0,2.35,189.0,22186.0,53000000.0,7.6,11596613.0,2624.0
53000000.0,22852487.0,1998.0,1.85,172.0,2397.0,55000000.0,5.9,8165551.0,1501.0
52500000.0,134612435.0,2012.0,1.85,157.0,2759.0,40000000.0,7.4,417150.0,5.0
52000000.0,355612291.0,2002.0,1.85,141.0,48153.0,52000000.0,8.0,30082000.0,3156.0
52000000.0,602500560.0,2008.0,2.35,108.0,26002.0,52000000.0,6.3,27751240.0,2976.0
52000000.0,205727307.0,2006.0,1.85,106.0,8315.0,52000000.0,5.8,39172785.0,3070.0
52000000.0,217569328.0,2010.0,1.85,125.0,45696.0,52000000.0,5.7,63135312.0,3665.0
52000000.0,75835124.0,2011.0,2.35,118.0,28045.0,52000000.0,6.4,13531115.0,2913.0
52000000.0,97709034.0,1998.0,2.35,215.0,1937.0,52000000.0,7.6,11362226.0,1528.0
52000000.0,53139168.0,2010.0,2.35,92.0,488.0,52000000.0,6.5,8158860.0,2722.0
52000000.0,23010607.0,2003.0,2.35,104.0,2422.0,52000000.0,5.5,8653542.0,2955.0
51000000.0,149270999.0,2000.0,1.85,116.0,1711.0,51000000.0,6.5,24209385.0,3019.0
51000000.0,46815807.0,2006.0,1.85,93.0,5468.0,53296153.115867846,4.9,12001256.0,3205.0
50200000.0,126931325.0,2011.0,1.85,106.0,14607.0,50200000.0,7.1,21157730.0,2840.0
50000000.0,687557727.0,2009.0,2.35,130.0,64040.0,50000000.0,4.6,142839137.0,4.0
50000000.0,491812794.0,2001.0,1.85,90.0,275.0,60000000.0,7.9,42347760.0,3587.0
50000000.0,556016627.0,2012.0,1.85,112.0,21773.0,50000000.0,7.0,54415205.0,3239.0
50000000.0,331333876.0,2014.0,2.35,112.0,19428.0,50000000.0,7.1,57071445.0,3306.0
50000000.0,274000000.0,1996.0,1.85,139.0,12182.0,50000000.0,7.3,17084296.0,2531.0
50000000.0,238757137.0,2015.0,1.85,96.0,10886.0,50000000.0,6.1,38740203.0,3271.0
50000000.0,314111923.0,1997.0,1.85,139.0,1474.0,50000000.0,7.7,12606928.0,1572.0
50000000.0,202173000.0,1998.0,2.35,115.0,74382.0,50000000.0,6.7,25262280.0,2712.0
50000000.0,203502372.0,2014.0,2.39,125.0,62837.0,50000000.0,6.0,31051923.0,2440.0
50000000.0,172185754.0,2013.0,2.35,143.0,28176.0,50000000.0,6.3,26232425.0,3507.0
50000000.0,257972745.0,2011.0,2.35,112.0,3388.0,50000000.0,7.1,35451168.0,3379.0
50000000.0,171269535.0,2002.0,1.85,96.0,26826.0,50000000.0,5.8,37162787.0,3231.0
50000000.0,206175032.0,2016.0,2.35,107.0,14569.0,50000000.0,6.6,35535250.0,3508.0
50000000.0,257805243.0,2000.0,1.85,131.0,10003.0,52000000.0,7.3,28138465.0,2848.0
50000000.0,178890782.0,2003.0,1.85,116.0,14087.0,50000000.0,6.4,23774850.0,2923.0
50000000.0,225990976.0,2008.0,2.35,104.0,29505.0,70000000.0,6.8,18262471.0,3434.0
50000000.0,212742160.0,2014.0,2.35,106.0,16967.0,50000000.0,7.0,28875635.0,3090.0
50000000.0,159745279.0,1998.0,2.35,124.0,9988.0,50000000.0,6.7,19142440.0,2358.0
50000000.0,128402901.0,2006.0,2.35,95.0,37967.0,50000000.0,5.6,24411322.0,3057.0
50000000.0,185798265.0,2006.0,2.35,129.0,19148.0,45000000.0,7.6,28954945.0,2818.0
50000000.0,147142328.0,2011.0,2.39,118.0,57426.0,50000000.0,7.4,19104303.0,3020.0
50000000.0,161626121.0,1999.0,2.35,90.0,3148.0,50000000.0,7.1,21221526.0,2720.0
50000000.0,186450317.0,2009.0,2.35,121.0,13421.0,50000000.0,6.2,24604751.0,3332.0
50000000.0,161941727.0,2005.0,1.85,128.0,10163.0,53296153.115867846,5.4,35065237.0,3332.0
50000000.0,118729073.0,2011.0,1.85,124.0,36873.0,53296153.115867846,7.1,9450000.0,3117.0
50000000.0,111300835.0,2011.0,1.85,133.0,53094.0,50000000.0,7.6,19501302.0,2993.0
50000000.0,208094550.0,2004.0,1.85,80.0,13430.0,35000000.0,5.0,21727611.0,3094.0
50000000.0,96469187.0,2004.0,2.35,99.0,6729.0,60000000.0,5.2,21570867.0,3393.0
50000000.0,130214162.0,2005.0,2.35,132.0,22417.0,54000000.0,8.2,25642640.0,3365.0
50000000.0,105103783.0,2009.0,2.35,98.0,14007.0,65000000.0,5.7,24402214.0,3187.0
50000000.0,144110682.0,2005.0,1.85,101.0,2177.0,50000000.0,4.7,12709221.0,3521.0
50000000.0,88316835.0,2003.0,2.35,114.0,428.0,50000000.0,6.2,19603630.0,2753.0
50000000.0,71052604.0,2006.0,1.85,78.0,11124.0,50000000.0,6.6,14703405.0,2566.0
50000000.0,236799211.0,2012.0,1.85,113.0,8398.0,50000000.0,6.7,21514080.0,3192.0
50000000.0,214949716.0,2013.0,2.35,98.0,11946.0,50000000.0,6.1,19690956.0,3372.0
50000000.0,146195159.0,2011.0,1.85,109.0,15608.0,60000000.0,6.1,22755854.0,3.0
50000000.0,104488383.0,2001.0,2.35,113.0,3341.0,50000000.0,6.3,17090474.0,2802.0
50000000.0,119114494.0,2002.0,1.85,124.0,2583.0,50000000.0,6.7,14065277.0,2613.0
50000000.0,125168734.0,2004.0,2.35,98.0,16791.0,45000000.0,6.2,23036273.0,3284.0
50000000.0,97651543.0,2014.0,2.35,95.0,19513.0,50000000.0,7.3,17005218.0,3071.0
50000000.0,50068310.0,1997.0,2.35,121.0,19139.0,50000000.0,6.7,16770220.0,2568.0
50000000.0,82751189.0,2006.0,2.35,105.0,101383.0,50000000.0,5.8,13635463.0,2840.0
50000000.0,80369970.0,1997.0,2.35,129.0,1397.0,50000000.0,7.8,14337029.0,2403.0
50000000.0,48169156.0,1997.0,2.35,125.0,15569.0,50000000.0,5.8,11094241.0,1945.0
50000000.0,156602194.0,2014.0,1.85,89.0,1367.0,50000000.0,5.8,18015000.0,3434.0
50000000.0,76119388.0,2014.0,2.35,141.0,30183.0,50000000.0,7.4,46590889.0,3003.0
50000000.0,94704227.0,2006.0,2.35,132.0,1933.0,50000000.0,6.6,20152598.0,2926.0
50000000.0,50054511.0,2000.0,1.85,118.0,24024.0,50000000.0,6.5,11039214.0,2754.0
50000000.0,49105766.0,1998.0,2.35,140.0,20152.0,50000000.0,7.3,10218831.0,2436.0
50000000.0,62967368.0,1997.0,2.35,124.0,1289.0,50000000.0,5.9,12311939.0,2362.0
50000000.0,55489826.0,2003.0,2.35,114.0,19739.0,50000000.0,6.5,16185316.0,3076.0
50000000.0,263894551.0,2004.0,2.35,108.0,15634.0,40000000.0,5.9,8684055.0,530.0
50000000.0,39778599.0,2000.0,2.35,119.0,29461.0,50000000.0,6.6,15277921.0,2547.0
50000000.0,69425966.0,2005.0,1.85,93.0,14899.0,50000000.0,3.5,12582088.0,2655.0
50000000.0,62209892.0,2009.0,2.35,99.0,701.0,40000000.0,6.4,13316158.0,2503.0
50000000.0,43340302.0,2004.0,1.85,119.0,2052.0,50000000.0,6.0,14239252.0,2717.0
50000000.0,46112640.0,1999.0,2.35,137.0,25469.0,50000000.0,6.5,13041685.0,2829.0
50000000.0,84023611.0,2010.0,2.35,87.0,20061.0,50000000.0,4.2,11599661.0,3213.0
50000000.0,113309743.0,1996.0,1.85,117.0,3016.0,40000000.0,4.3,12300000.0,1970.0
50000000.0,105246941.0,2010.0,2.35,129.0,14344.0,50000000.0,6.5,220322.0,6.0
50000000.0,56643267.0,2002.0,1.85,115.0,34606.0,50000000.0,6.1,9307394.0,2663.0
50000000.0,56643267.0,2002.0,1.85,115.0,34605.0,50000000.0,6.1,9307394.0,2663.0
50000000.0,55348693.0,2016.0,2.35,102.0,24107.0,50000000.0,4.8,15650000.0,3394.0
50000000.0,80583311.0,2007.0,2.35,131.0,1344.0,50000000.0,6.2,13051650.0,3003.0
50000000.0,27100030.0,1999.0,1.85,95.0,14706.0,50000000.0,5.9,9673080.0,2164.0
50000000.0,42598498.0,2003.0,2.35,98.0,3357.0,50000000.0,6.5,11511960.0,2876.0
50000000.0,66961644.0,2015.0,2.35,114.0,16992.0,50000000.0,6.6,11012305.0,3171.0
50000000.0,26199517.0,2002.0,2.35,110.0,18635.0,50000000.0,6.4,7312413.0,2525.0
50000000.0,53850527.0,2009.0,2.35,118.0,7654.0,50000000.0,6.5,10702613.0,2364.0
50000000.0,25426861.0,1996.0,2.35,101.0,15935.0,50000000.0,5.7,8912557.0,2312.0
50000000.0,34806726.0,2004.0,2.35,119.0,15757.0,50000000.0,7.3,113085.0,2.0
50000000.0,26121638.0,2011.0,2.35,102.0,45202.0,49900000.0,5.6,9360020.0,2769.0
50000000.0,41642166.0,2011.0,2.35,84.0,8018.0,55000000.0,6.0,8129355.0,2661.0
50000000.0,42002029.0,2009.0,1.85,95.0,29926.0,50000000.0,5.8,11203761.0,2502.0
50000000.0,28920188.0,2003.0,2.35,130.0,32637.0,50000000.0,7.5,7117225.0,2002.0
50000000.0,60282876.0,2013.0,2.35,124.0,3580.0,60000000.0,6.2,7582595.0,2950.0
